SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
113000,160,1890,6,5,1973,1973,285,356,316,672,672,546,1218,0,1,1,3,7,0,1973,1,264,144,28
385000,20,14803,10,5,2007,2008,816,1636,442,2078,2084,0,2084,1,2,0,2,7,1,2007,3,1220,188,45
148500,160,2280,6,6,1976,1976,0,566,289,855,855,601,1456,0,2,1,3,7,1,1976,2,440,87,0
147500,20,9937,5,6,1965,1965,0,830,136,1256,1256,0,1256,1,1,1,3,6,0,1965,1,276,736,68
183200,60,7861,6,5,2002,2003,0,457,326,783,807,702,1509,1,2,1,3,7,1,2002,2,393,100,75
259500,70,7259,6,8,1945,2002,0,774,104,1028,1436,884,2320,1,2,1,3,9,1,1945,1,180,224,0
239000,70,22420,6,6,1918,1950,0,1128,242,1370,1370,1254,2624,1,2,1,4,10,1,1918,3,864,0,0
141000,50,9000,6,6,1937,1950,0,0,780,780,780,595,1375,0,1,1,3,6,1,1979,1,544,0,162
140000,190,10382,6,5,1958,1958,105,513,75,588,1095,0,1095,1,1,0,2,6,0,1958,1,264,0,0
145900,90,8777,5,7,1900,2003,0,1084,188,1272,1272,928,2200,2,2,2,4,9,0,1980,0,0,0,70
221000,20,12803,7,5,2002,2002,99,922,572,1494,1494,0,1494,1,2,0,3,6,1,2002,2,530,192,36
112000,50,11767,4,7,1910,2000,0,0,560,560,796,550,1346,0,1,1,2,6,0,1950,1,384,168,24
123600,20,8070,4,5,1994,1995,0,588,402,990,990,0,990,1,1,0,3,5,0,1980,0,0,0,0
240000,50,45600,6,8,1908,1997,0,0,907,907,1307,1051,2358,0,3,0,5,10,1,1908,2,360,486,40
117000,20,5400,5,7,1954,2000,0,415,418,833,833,0,833,0,1,0,2,4,0,1955,1,326,0,0
281213,60,12665,8,5,2005,2006,245,0,1094,1094,1133,1349,2482,0,2,1,4,9,1,2005,3,642,144,39
275500,60,10240,8,5,2005,2005,178,0,1030,1030,1038,1060,2098,0,2,1,3,8,1,2005,3,878,192,52
130000,20,7800,5,7,1967,2004,89,450,414,864,899,0,899,0,1,0,3,5,0,1967,1,288,64,0
345000,60,11924,9,5,2005,2006,286,998,177,1175,1182,1142,2324,1,3,0,4,11,2,2005,3,736,147,21
123000,20,7200,5,5,1972,1972,0,777,117,894,894,0,894,0,1,0,2,6,0,1985,2,600,215,0
179200,120,8012,6,5,1992,1992,0,430,1145,1575,1575,0,1575,1,2,0,2,5,0,1992,2,529,0,0
141000,120,4426,6,5,2004,2004,147,697,151,848,848,0,848,1,1,0,1,3,1,2004,2,420,149,0
144000,75,8850,7,6,1916,1950,0,0,815,815,815,875,1690,0,1,0,3,7,1,1916,1,225,0,0
127000,160,2665,5,6,1977,1977,0,548,36,757,925,550,1475,0,2,0,4,6,1,1977,1,336,104,26
194700,120,7577,6,5,2005,2006,256,20,1342,1362,1362,0,1362,0,2,0,2,6,1,2005,2,460,192,28
215000,120,3196,8,5,2003,2003,40,0,1273,1273,1456,0,1456,0,2,0,2,7,1,2003,2,400,143,20
320000,60,19378,7,5,2005,2006,456,57,1335,1392,1392,1070,2462,1,2,1,4,9,1,2006,2,576,239,132
140000,60,7056,6,5,1963,1963,415,400,380,780,983,813,1796,1,1,1,4,8,1,1963,2,483,0,50
125000,50,9600,5,8,1925,1994,0,0,702,702,842,630,1472,0,1,0,3,6,0,1925,1,250,0,0
220000,20,8814,7,5,2006,2006,180,1334,270,1604,1604,0,1604,1,2,1,3,8,1,2006,2,660,123,110
228950,190,164660,5,6,1965,1965,0,1249,103,1499,1619,167,1786,2,2,0,3,7,2,1965,2,529,670,0
165500,80,9600,6,6,1955,1996,0,831,161,992,1661,0,1661,1,1,0,3,8,1,1955,1,377,0,28
80000,180,1477,4,4,1970,1970,0,509,121,630,630,0,630,1,1,0,1,3,0,1970,1,286,0,0
402861,20,12220,10,5,2009,2009,305,1436,570,2006,2020,0,2020,1,2,1,3,9,1,2009,3,900,156,54
227000,60,8400,8,6,2001,2001,0,643,167,810,810,855,1665,1,2,1,3,6,0,2001,2,528,0,45
216837,20,9100,7,5,2004,2005,0,24,1836,1860,1836,0,1836,0,2,0,3,8,1,2004,2,484,120,33
107500,70,6600,5,4,1892,1965,0,0,994,994,1378,994,2372,0,2,0,4,11,0,1985,1,432,0,287
100000,30,6911,5,5,1924,1950,0,405,740,1145,1301,0,1301,0,1,0,2,5,0,1965,2,440,0,0
194000,20,8556,7,5,2006,2006,0,0,1240,1240,1240,0,1240,0,2,0,2,5,0,2006,3,826,140,93
150000,20,11988,6,6,1957,1957,0,777,467,1244,1244,0,1244,0,1,1,3,6,2,1957,1,336,0,40
230000,20,9742,8,5,2002,2002,281,0,1777,1777,1795,0,1795,0,2,0,3,7,1,2002,2,534,171,159
173000,20,9248,6,6,1992,1992,106,560,598,1158,1167,0,1167,1,2,0,3,6,0,1992,2,400,120,26
287090,20,9262,8,5,2008,2009,194,0,1573,1573,1578,0,1578,0,2,0,3,7,1,2008,3,840,0,36
202900,60,14191,8,5,2002,2002,0,0,967,967,993,915,1908,0,2,1,4,9,0,2002,2,431,135,0
79900,50,5586,6,7,1920,1998,0,0,901,901,1088,110,1198,0,1,0,4,7,0,1980,0,0,0,98
440000,20,14977,8,5,2006,2007,304,1350,626,1976,1976,0,1976,1,2,0,2,7,1,2006,3,908,250,63
107000,70,9906,4,4,1925,1950,0,0,686,686,810,518,1328,0,1,0,3,8,0,1940,1,210,0,172
143500,20,9286,5,7,1977,1989,0,196,1072,1268,1268,0,1268,0,1,1,3,5,0,1978,1,252,173,0
171900,160,4017,7,5,2006,2007,0,0,625,625,625,625,1250,0,2,1,2,5,0,2006,2,625,0,54
100000,90,9825,5,5,1965,1965,0,0,0,0,1664,0,1664,0,2,0,4,8,0,1980,0,0,0,0
179900,60,11700,6,6,1968,1968,420,404,304,708,708,708,1416,0,2,1,3,7,1,1968,2,776,0,169
133900,190,7200,6,6,1910,1998,0,1046,168,1214,1260,1031,2291,0,2,0,4,9,1,1900,2,506,0,0
240000,20,12118,7,5,2004,2005,108,0,1710,1710,1710,0,1710,0,2,0,3,7,1,2004,2,550,100,48
89000,30,6000,5,7,1921,1950,0,616,0,616,616,0,616,0,1,0,2,4,0,1921,1,205,0,0
136500,20,10659,5,6,1961,1961,0,915,135,1050,1050,0,1050,1,1,0,3,6,0,1961,1,368,0,319
235000,20,13500,6,7,1960,1975,0,429,93,1602,1252,0,1252,1,1,0,1,4,1,1960,2,564,409,0
138000,20,8072,5,5,1994,1995,0,746,244,990,990,0,990,1,1,0,3,5,0,2000,2,480,0,64
142125,20,9717,5,6,1950,1996,0,49,0,1078,1078,0,1078,1,1,0,2,5,0,1950,1,240,366,0
187500,60,12205,6,8,1966,2007,157,568,264,832,976,1111,2087,0,2,1,5,9,0,1966,2,444,133,168
181900,20,14585,6,6,1960,1987,85,594,331,1144,1429,0,1429,0,1,0,3,7,2,1960,2,572,216,110
140000,190,7630,5,9,1900,1996,0,0,360,360,1032,780,1812,0,2,0,4,8,1,1999,2,672,344,0
145000,80,10482,6,8,1958,1958,63,507,81,588,1138,0,1138,0,1,0,3,6,0,1958,1,264,224,0
175000,20,12243,5,6,1971,1971,0,998,486,1484,1484,0,1484,0,2,0,3,7,1,1971,2,487,224,0
234000,120,3196,7,5,2003,2004,18,0,1374,1374,1557,0,1557,0,2,0,2,7,1,2003,2,420,143,20
109900,30,4800,4,7,1916,1990,0,197,999,1196,1196,0,1196,1,1,0,2,5,0,1957,2,440,0,0
129900,20,9100,5,5,1958,1958,0,521,169,864,864,0,864,1,1,0,3,5,0,1964,2,624,0,0
139400,20,9250,5,7,1954,2005,0,480,108,1056,1056,0,1056,0,1,0,3,6,0,1954,1,260,390,0
290000,60,10120,8,5,1994,1994,391,740,425,1165,1203,1323,2526,1,2,1,4,8,1,1994,3,844,309,78
160200,120,3182,7,5,2005,2006,11,16,1129,1145,1145,0,1145,0,2,0,2,5,1,2005,2,397,100,16
139000,20,11616,5,5,1962,1962,116,170,252,1092,1092,0,1092,0,1,0,3,6,1,1962,1,288,0,20
132000,70,9600,5,7,1910,2002,0,0,264,264,768,664,1432,0,2,0,2,7,0,1910,2,360,270,0
166000,20,11900,6,5,1957,1957,387,1040,352,1392,1392,0,1392,1,1,1,3,6,2,1957,2,458,0,0
163990,60,8461,6,5,2005,2006,0,0,728,728,728,728,1456,0,2,1,3,8,1,2005,2,390,0,24
145500,20,10007,5,7,1959,2006,54,806,247,1053,1053,0,1053,1,1,1,3,5,0,1959,1,312,0,0
200000,190,10896,6,7,1914,1995,0,256,1184,1440,1440,1440,3395,0,2,0,8,14,0,1980,0,0,0,110
162000,20,9830,5,7,1959,2006,0,72,733,1063,1287,0,1287,1,1,0,3,7,1,1997,2,576,364,17
120500,30,6900,5,6,1940,1955,0,403,212,740,778,0,778,0,1,0,2,4,1,1966,1,924,0,25
88000,160,1680,6,5,1971,1971,381,0,525,525,525,567,1092,0,1,1,3,6,0,1971,1,264,0,0
79900,30,5825,4,5,1926,1953,108,0,600,600,747,0,747,0,1,0,1,5,0,1953,2,528,0,0
225000,60,12394,7,5,2003,2003,0,0,847,847,847,886,1733,0,2,1,3,7,1,2003,2,433,100,48
248900,20,10656,8,5,2006,2007,274,0,1638,1638,1646,0,1646,0,2,0,3,6,1,2007,3,870,192,80
239686,50,12822,7,5,2003,2003,0,1351,83,1434,1518,631,2149,1,1,1,1,6,1,2003,2,670,168,43
190000,20,36500,5,5,1964,1964,621,812,812,1624,1582,0,1582,0,2,0,4,7,0,1964,2,390,168,198
168000,70,17671,8,9,1882,1986,0,216,700,916,916,826,1742,0,1,1,4,8,1,1925,2,424,0,169
132250,20,25286,4,5,1963,1963,0,633,431,1064,1040,0,1040,1,1,0,3,5,0,1963,2,648,0,0
114500,20,10150,5,5,1958,1958,1,456,456,912,912,0,912,0,1,0,2,5,0,1958,1,275,0,0
250000,60,14260,8,5,2000,2000,350,655,490,1145,1145,1053,2198,1,2,1,4,9,1,2000,3,836,192,84
136905,90,11500,5,6,1976,1976,164,0,1680,1680,1680,0,1680,0,2,0,4,8,0,1976,2,528,0,0
381000,50,14100,8,9,1935,1997,632,192,536,728,1968,1479,3447,0,3,1,4,11,2,1982,3,1014,314,12
130000,50,5500,5,7,1929,2001,0,234,0,926,926,0,1316,1,1,0,3,6,0,1974,2,484,0,0
189000,70,9842,5,6,1921,1998,0,0,612,612,990,1611,2601,0,3,1,4,8,0,1998,2,621,183,0
125000,160,2368,5,6,1970,1970,312,765,0,765,765,600,1365,0,1,1,3,7,0,1970,2,440,0,36
172500,120,3922,7,5,2006,2007,72,0,1258,1258,1258,0,1258,0,2,0,2,6,1,2007,3,648,144,16
232000,20,11957,8,5,2006,2006,53,24,1550,1574,1574,0,1574,0,2,0,3,7,1,2006,3,824,144,104
138800,20,15870,5,5,1969,1969,0,75,230,1096,1096,0,1096,1,1,0,3,6,0,1969,1,299,240,32
100000,160,1680,6,5,1973,1973,158,330,153,483,483,504,987,1,1,1,2,5,0,1973,1,264,0,0
130000,160,3363,7,5,2004,2004,117,0,976,976,976,732,1708,0,2,0,3,7,0,2004,2,380,0,40
295000,75,18386,7,9,1880,2002,0,0,1470,1470,1675,1818,3493,0,3,0,3,10,1,2003,3,870,302,0
164000,50,12134,8,7,1988,2005,0,427,132,559,1080,672,1752,0,2,0,4,8,0,1988,2,492,325,12
375000,20,215245,7,5,1965,1965,0,1236,80,2136,2036,0,2036,2,2,0,3,8,2,1965,2,513,0,0
115000,50,6240,5,4,1936,1950,0,0,896,896,896,448,1344,0,1,0,3,7,0,1936,1,240,200,114
139000,80,10500,5,7,1971,2005,82,349,23,372,576,533,1109,0,1,0,3,5,0,1971,1,288,35,0
177000,60,13869,6,6,1997,1997,0,182,612,794,794,676,1470,0,2,0,3,6,0,1997,2,388,0,75
139000,20,7350,5,7,1951,1951,0,852,100,952,952,0,952,1,1,0,2,4,0,1988,2,840,0,0
222000,20,21695,6,9,1988,2007,260,808,72,880,1680,0,1680,1,2,0,3,5,1,1988,2,540,292,44
167000,20,10004,6,6,1964,1964,180,196,975,1516,1516,0,1516,0,1,1,3,6,0,1964,2,472,0,0
318000,20,12085,8,5,2007,2007,328,1004,730,1734,1734,0,1734,1,2,0,3,7,1,2007,3,928,0,0
212000,120,6820,8,5,1985,1985,0,368,0,1488,1502,0,1502,1,1,1,1,4,0,1985,2,528,0,54
173000,160,2268,7,5,2003,2004,106,567,197,764,764,862,1626,0,2,0,2,6,0,2003,2,474,0,27
135000,50,10320,6,7,1906,1995,0,0,756,756,756,713,1469,0,1,0,3,7,0,1906,1,216,57,0
241000,60,8125,7,5,2006,2007,100,812,280,1092,1112,438,1550,1,2,0,2,7,0,2007,2,438,0,168
202665,120,6792,7,5,2005,2006,94,0,1368,1368,1368,0,1368,0,2,0,2,6,1,2005,2,474,132,35
342643,60,16259,9,5,2006,2006,370,0,1249,1249,1249,1347,2596,0,3,1,4,9,0,2006,3,840,240,154
139000,20,7560,5,6,1958,1965,0,504,525,1029,1339,0,1339,0,1,0,3,6,0,1958,1,294,0,0
221000,60,16770,7,5,1998,1998,30,0,1195,1195,1195,644,1839,0,2,1,4,7,0,1998,2,486,0,81
309000,60,13418,8,5,2004,2005,132,0,1117,1117,1132,1320,2452,0,3,1,4,9,1,2004,3,691,113,32
180000,60,7875,7,5,2003,2003,0,0,783,783,807,702,1509,0,2,1,3,8,1,2003,2,393,0,75
189000,20,8529,7,5,2001,2001,0,20,1434,1454,1434,0,1434,0,2,0,3,6,1,2001,2,527,290,39
179200,20,7153,6,5,1991,1991,88,1200,78,1278,1294,0,1294,1,2,0,3,6,0,1991,2,496,112,51
177000,70,15576,6,7,1915,1976,0,0,840,840,840,840,1680,0,2,0,4,8,0,1960,1,308,0,0
201000,60,8462,6,5,1994,1994,105,814,114,928,936,785,1721,0,2,1,3,7,0,1994,2,471,300,87
111250,20,12735,4,5,1972,1972,0,600,264,864,864,0,864,0,1,0,3,5,0,1980,2,576,216,0
179400,160,2280,7,5,1999,1999,360,549,195,744,757,744,1501,0,2,1,3,6,0,1999,2,440,0,0
90000,190,13600,5,5,1900,1950,0,0,662,662,1422,915,2337,0,2,0,5,10,0,1945,2,560,0,57
241500,20,10400,7,5,1988,1988,102,929,916,1845,1872,0,1872,0,2,0,3,6,1,1988,2,604,197,39
259000,20,14572,7,5,2004,2004,0,1300,230,1530,1530,0,1530,1,2,0,3,7,1,2004,3,630,144,36
128000,75,6300,6,6,1914,2001,0,0,742,742,742,742,1484,0,2,0,3,9,1,1980,0,0,0,291
86000,180,1526,4,8,1970,2002,0,515,115,630,630,0,630,1,1,0,1,3,0,1970,1,286,0,0
125000,30,11340,6,5,1923,1950,0,0,1200,1200,1200,0,1200,0,1,0,4,7,0,1923,1,312,0,0
272000,60,12227,6,7,1977,1995,424,896,434,1330,1542,1330,2872,1,2,1,4,11,1,1977,2,619,550,282
158000,80,12095,6,6,1964,1964,115,564,563,1127,1445,0,1445,0,1,1,3,7,1,1964,2,645,180,0
160000,20,10000,6,6,1962,1962,261,0,1116,1116,1116,0,1116,0,1,1,3,5,0,1962,2,440,0,0
207500,160,5062,7,5,1984,1984,0,828,180,1190,1190,900,2090,1,2,0,3,6,1,1984,2,577,219,0
135960,90,7032,5,5,1979,1979,0,943,0,943,943,0,943,1,1,0,2,4,2,1979,2,600,42,0
137450,50,6171,6,6,1925,1990,0,264,712,976,1160,448,1608,0,2,1,3,7,1,1925,1,216,147,16
90000,90,10791,4,5,1967,1967,0,0,0,0,1296,0,1296,0,2,0,2,6,0,1967,2,516,0,0
87000,45,4388,5,7,1930,1950,0,116,556,672,840,0,840,0,1,0,3,5,1,1980,0,0,0,0
176000,60,9900,7,5,1968,1968,342,552,280,832,1098,880,1978,0,2,1,4,9,1,1968,2,486,0,43
178400,85,12122,7,9,1961,2007,210,867,77,944,999,0,999,1,1,0,3,6,0,1961,2,588,144,76
143750,120,4928,6,6,1976,1976,0,958,0,958,958,0,958,0,2,0,2,5,0,1976,2,440,0,60
315000,70,10570,8,8,1932,1994,0,297,556,853,1549,1178,2727,0,2,1,3,10,2,1932,2,440,0,74
144000,30,8731,5,5,1920,1950,0,645,270,915,1167,0,1167,0,1,0,3,6,1,1972,2,495,0,0
187000,60,9760,6,8,1964,1993,340,536,169,822,1020,831,1851,0,2,1,3,7,1,1964,2,440,239,42
142000,20,10721,6,6,1959,1959,243,0,1252,1252,1252,0,1252,0,1,0,3,7,0,1960,2,528,0,39
80500,50,6240,4,5,1947,1950,0,0,0,0,672,240,912,0,1,0,2,3,0,1980,0,0,0,0
152000,20,12464,5,5,1996,1996,0,732,308,1040,1040,0,1040,1,1,0,3,6,0,2000,2,576,168,0
177000,160,2117,6,5,2000,2000,456,436,320,756,769,756,1525,0,2,1,3,5,1,2000,2,440,0,0
267000,60,16226,8,5,1998,1999,0,281,747,1028,1210,1242,2452,0,2,1,4,9,1,1998,2,683,208,50
430000,20,12692,8,5,1992,1993,0,1231,1969,3200,3228,0,3228,1,3,0,4,10,1,1992,2,546,264,75
190000,80,9587,7,5,2005,2005,182,655,201,856,1166,0,1166,1,2,0,2,5,0,2005,2,400,212,0
143000,50,10496,6,6,1949,1950,320,196,844,1040,1168,678,1846,0,2,0,3,7,1,1949,1,315,0,0
153500,20,10140,5,6,1975,1975,0,788,268,1056,1074,0,1074,1,1,1,3,6,0,1975,2,495,0,88
265000,60,10208,7,5,1996,1997,921,0,1264,1264,1277,1067,2344,0,2,1,3,7,1,1996,3,889,220,0
135000,45,9600,5,7,1949,2003,0,220,625,845,893,0,893,0,1,0,2,4,0,1985,2,576,0,0
208900,20,13125,6,5,1997,1998,215,994,484,1478,1493,0,1493,1,2,0,3,7,1,1997,2,508,140,39
269500,60,12003,8,5,2009,2010,84,0,774,774,774,1194,1968,0,2,1,4,8,1,2009,3,680,0,75
149000,20,11241,6,7,1970,1970,180,578,426,1004,1004,0,1004,1,1,0,2,5,1,1970,2,480,0,0
91500,50,7585,5,3,1948,1950,0,0,810,810,1002,454,1456,1,1,0,4,7,1,1954,1,280,0,0
210000,50,8737,6,7,1923,1950,0,300,765,1065,915,720,1635,0,1,1,3,6,1,1950,2,440,0,38
97500,50,17503,6,5,1948,1950,0,0,912,912,912,546,1458,0,1,0,3,6,1,1948,1,330,192,0
165000,120,4500,6,5,1999,1999,425,883,341,1224,1224,0,1224,1,2,0,2,5,0,1999,2,402,0,304
213490,120,3013,7,5,2005,2005,145,16,1346,1362,1506,0,1506,0,2,0,2,6,1,2005,2,440,142,20
137900,20,10680,5,3,1951,1951,44,756,1380,2136,2136,0,2136,0,2,0,4,7,0,1951,2,528,0,30
155000,160,2572,7,5,1999,1999,0,604,92,696,696,720,1416,1,2,1,3,6,0,1999,2,484,0,44
466500,20,11400,10,5,2001,2002,705,1282,1351,2633,2633,0,2633,1,2,1,2,8,2,2001,3,804,314,140
244600,20,9612,8,5,2008,2009,72,0,1468,1468,1468,0,1468,0,2,0,3,6,1,2008,3,898,210,150
110000,20,7677,5,5,1953,1953,0,570,203,773,773,0,773,0,1,0,2,4,0,1953,1,240,0,0
112000,160,1680,5,5,1971,1971,142,0,630,630,630,672,1302,0,2,1,3,6,0,1991,1,280,0,0
134800,20,7200,5,7,1951,2000,0,234,180,900,900,0,900,0,1,0,3,5,0,2005,2,576,222,32
119000,45,6000,6,7,1926,2004,0,0,884,884,904,0,904,0,1,0,2,4,0,1926,1,180,0,0
223000,20,16381,6,5,1969,1969,312,1110,734,1844,1844,0,1844,1,2,0,3,7,1,1969,2,540,0,73
192500,120,3182,7,5,2005,2006,16,16,1357,1373,1555,0,1555,0,2,0,2,7,1,2005,2,430,143,20
153000,20,8532,5,6,1954,1990,650,1213,84,1297,1297,0,1297,0,1,0,3,5,1,1954,2,498,0,0
98000,50,8405,4,3,1945,1950,0,0,0,0,1088,441,1529,0,2,0,4,9,0,1945,1,240,92,0
139600,20,13680,3,5,1955,1955,0,0,0,0,1733,0,1733,0,2,0,4,8,1,1955,2,452,0,0
187000,60,9291,6,5,1993,1993,120,426,406,832,832,878,1710,0,2,1,3,7,0,1993,2,506,144,70
178000,80,12090,6,7,1984,2003,74,0,585,585,1140,728,1868,0,3,1,3,7,1,1984,2,477,268,112
160000,20,17400,5,5,1977,1977,0,936,190,1126,1126,0,1126,1,2,0,3,5,1,1977,2,484,295,41
148800,160,5105,7,5,2004,2004,0,239,312,551,551,551,1102,0,2,1,2,4,0,2004,2,480,0,60
177000,50,7558,6,6,1928,1950,0,0,896,896,1172,741,1913,0,1,1,3,9,1,1929,2,342,0,0
264561,120,3982,8,5,2006,2006,0,1154,366,1520,1567,0,1567,1,2,0,1,7,1,2006,3,648,312,0
128900,20,9600,5,6,1956,1956,0,504,546,1050,1050,0,1050,0,1,0,2,5,0,1956,1,338,0,0
235128,20,11932,8,5,2007,2008,186,0,1580,1580,1580,0,1580,0,2,0,3,7,0,2008,3,830,0,24
229456,20,8640,8,5,2009,2009,72,936,364,1300,1314,0,1314,1,2,0,3,6,0,2009,2,552,135,112
256000,50,10440,6,7,1920,1950,0,493,1017,1510,1584,1208,2792,0,2,0,5,8,2,1920,2,520,0,547
200000,60,12798,6,5,1997,1997,0,462,154,616,616,1072,1688,1,2,1,4,8,0,1997,2,603,403,114
162500,20,11120,6,6,1984,1984,0,660,572,1232,1232,0,1232,0,2,0,3,6,0,1984,2,516,0,0
124000,160,1300,6,6,1980,1980,0,285,276,561,561,668,1229,0,1,1,2,5,1,1980,2,462,150,0
95000,190,10615,3,5,1900,1970,0,440,538,978,1014,685,1699,1,2,0,3,7,0,1920,2,420,0,74
93000,20,6000,4,4,1953,1953,0,0,936,936,936,0,936,0,1,0,2,4,0,1974,2,576,0,32
195000,60,12393,7,5,2004,2005,0,0,847,847,847,1101,1948,0,2,1,4,8,1,2004,2,434,100,48
350000,60,8834,9,5,2004,2005,216,1170,292,1462,1462,762,2224,1,2,1,4,10,1,2004,3,738,184,0
145000,90,6270,5,6,1949,1950,0,284,717,1001,1001,1001,2002,0,2,0,4,8,0,1949,3,871,0,0
190000,60,14803,6,5,1971,1971,252,416,409,825,1097,896,1993,0,2,1,4,8,1,1971,2,495,0,66
200000,60,13450,7,5,2002,2002,0,700,216,916,920,941,1861,1,2,1,3,8,0,2002,2,492,146,91
124500,20,9600,5,6,1959,1959,132,991,50,1041,1041,0,1041,1,1,0,3,6,0,1959,1,270,224,88
102000,30,6180,6,5,1926,1950,0,0,960,960,986,0,986,0,1,0,2,5,1,1926,1,180,0,128
171750,120,3136,7,5,2003,2003,163,0,1405,1405,1405,0,1405,0,2,0,2,6,1,2003,2,478,148,36
198900,20,10402,7,5,2009,2009,0,0,1226,1226,1226,0,1226,0,2,0,3,6,0,2009,3,740,0,36
130000,30,10267,6,7,1918,2000,0,210,0,816,838,0,838,1,1,0,2,5,0,1961,1,275,0,0
58500,30,8212,3,3,1914,1950,0,203,661,864,864,0,864,1,1,0,2,5,0,1938,1,200,0,0
80000,20,9000,5,3,1959,1959,0,288,718,1006,1006,0,1006,0,1,0,3,5,0,1980,0,0,0,24
385000,20,50271,9,5,1981,1987,0,1810,32,1842,1842,0,1842,2,0,1,0,5,1,1981,3,894,857,72
372402,20,13891,8,5,2007,2008,436,1400,310,1710,1710,0,1710,1,2,0,2,6,1,2007,3,866,0,102
258000,60,12090,8,5,1998,1998,650,0,1141,1141,1165,1098,2263,0,2,1,4,10,1,1998,2,420,144,123
122500,190,11340,4,6,1885,1950,0,0,777,777,1246,1044,2290,0,2,0,4,11,0,1971,2,560,0,0
141000,20,12493,4,5,1960,1960,0,419,375,1100,1100,0,1100,1,1,0,3,6,1,1960,1,312,355,0
237500,20,12925,6,7,1970,1970,0,865,340,1205,2117,0,2117,0,2,1,4,7,2,1970,2,550,0,42
112000,20,8926,4,3,1956,1956,0,0,672,672,960,0,960,0,1,0,3,5,0,1956,1,288,64,0
129900,50,6120,7,5,1931,1950,0,0,952,952,1022,752,1774,0,2,0,2,8,2,1931,2,468,90,0
119200,20,11664,6,5,1948,1950,206,336,746,1082,1082,0,1082,0,1,0,2,5,1,1948,1,240,0,130
147000,20,12000,5,7,1948,2005,0,144,172,924,1122,0,1122,1,1,0,2,6,0,1948,2,528,0,36
213500,120,4920,8,5,2001,2001,0,616,722,1338,1338,0,1338,1,2,0,2,6,0,2001,2,582,0,0
204000,60,9303,6,5,1996,1997,42,742,130,872,888,868,1756,1,2,1,3,7,0,1996,2,422,144,122
158000,80,9350,6,7,1964,1991,108,270,452,1302,1302,0,1302,0,2,0,3,7,0,1964,1,309,333,0
106500,30,8765,4,6,1936,1950,0,285,666,951,951,0,951,0,1,0,2,6,0,1936,1,327,0,28
83000,160,1953,6,5,1973,1973,408,309,174,483,483,504,987,0,1,1,2,5,0,1973,1,264,72,0
157000,20,7024,5,5,2005,2006,0,980,110,1090,1090,0,1090,1,1,1,2,5,0,2005,2,450,0,49
117000,50,10998,5,5,1941,1960,0,408,156,984,984,620,1604,0,2,0,3,6,0,1977,2,660,0,68
168500,160,2117,6,5,2000,2000,513,420,336,756,756,756,1512,0,2,1,2,4,1,2000,2,440,0,32
140200,50,6435,6,5,1939,1950,0,0,972,972,972,605,1577,0,1,0,3,6,1,1939,1,312,0,0
294000,60,17542,7,7,1974,2003,0,125,36,1192,1516,651,2167,1,2,1,3,9,2,1974,2,518,220,47
151000,80,8471,6,7,1977,1995,46,506,0,506,1212,0,1212,1,1,0,3,6,1,1978,2,492,292,12
122000,20,10356,5,6,1975,1975,0,716,253,969,969,0,969,0,1,1,3,5,0,1975,2,440,0,0
148000,180,3675,6,5,2005,2005,80,459,88,547,1072,0,1072,1,1,0,2,5,0,2005,2,525,0,28
274000,120,12677,8,5,2003,2004,472,1218,300,1518,1518,0,1518,0,1,1,1,6,1,2003,2,588,185,140
157900,20,26142,5,7,1962,1962,189,593,595,1188,1188,0,1188,0,1,0,3,6,0,1962,1,312,261,39
250000,60,10625,7,5,2005,2005,0,0,1026,1026,1026,932,1958,0,2,1,3,9,1,2005,3,936,154,210
140000,120,4043,6,6,1977,1977,0,559,510,1069,1069,0,1069,0,2,0,2,4,0,1977,2,440,0,55
236500,20,11838,8,5,2001,2001,0,0,1753,1753,1788,0,1788,0,2,0,3,7,1,2001,2,522,202,151
160000,190,10800,5,4,1900,1970,0,664,290,954,1766,648,2414,0,2,0,3,10,1,1970,2,520,142,0
72500,20,6627,3,6,1949,1950,0,0,0,0,720,0,720,0,1,0,2,4,0,1955,1,287,0,0
163000,20,9120,6,6,1958,1958,0,662,599,1261,1261,0,1261,1,1,0,3,6,1,1958,2,433,0,0
105000,30,6120,5,7,1931,1993,0,209,506,715,875,0,875,1,1,0,2,5,0,1931,1,180,48,0
108000,30,10200,5,8,1940,1997,0,0,672,672,672,0,672,0,1,0,2,4,0,1940,1,240,168,0
127500,90,9400,6,5,1975,1975,250,945,0,945,980,0,980,0,2,0,4,4,0,1980,0,0,0,0
105000,50,10410,3,4,1915,1950,0,0,672,672,694,520,1214,0,1,0,3,6,0,1998,3,936,216,0
167000,20,9937,5,7,1964,1999,0,637,849,1486,1486,0,1486,1,1,0,3,7,0,1968,2,480,0,0
188700,70,11988,6,7,1934,1995,0,326,389,715,849,811,1660,0,1,1,3,6,1,1939,1,240,0,0
173000,80,9947,7,5,1990,1991,0,611,577,1188,1217,0,1217,1,2,0,3,6,0,1990,2,497,168,27
