SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
341000,60,10542,7,5,1993,1994,651,1173,138,1311,1325,1093,2418,1,2,1,3,9,1,1993,3,983,250,154
128500,20,9920,5,6,1969,1969,0,523,448,971,971,0,971,0,1,1,3,5,1,1969,1,300,0,0
275000,120,6563,8,5,1985,1985,0,1148,594,1742,1742,0,1742,1,2,0,2,5,1,1985,2,564,114,28
143000,120,4426,6,5,2004,2004,169,662,186,848,848,0,848,1,1,0,1,3,0,2004,2,420,160,0
124500,20,8120,4,7,1970,1970,0,191,673,864,864,0,864,0,1,0,3,5,0,1994,2,463,0,0
135000,50,8172,4,6,1954,1972,0,0,941,941,997,473,1470,0,2,0,4,7,0,1958,1,548,0,0
320000,20,13286,9,5,2007,2008,340,1234,464,1698,1698,0,1698,1,2,0,3,8,1,2007,3,768,327,64
120500,20,6960,4,6,1970,1970,0,375,250,864,864,0,864,0,1,0,3,5,0,1989,2,660,96,0
222000,20,21695,6,9,1988,2007,260,808,72,880,1680,0,1680,1,2,0,3,5,1,1988,2,540,292,44
194500,20,7314,7,5,2007,2007,82,724,508,1232,1232,0,1232,1,2,0,2,6,0,2007,2,632,132,0
110000,90,11475,5,5,1958,1958,95,0,1584,1584,1776,0,1776,1,2,0,4,9,0,1968,3,888,0,25
103000,30,6240,4,5,1925,1950,0,152,628,780,848,0,1208,0,1,0,2,5,0,1962,2,539,0,23
236500,120,5389,8,5,1995,1996,0,1180,415,1595,1616,0,1616,1,2,0,2,5,1,1995,2,608,237,152
187500,80,9590,7,5,2003,2003,442,786,82,868,1146,0,1146,1,2,0,3,6,1,2003,2,438,160,22
222500,60,11404,7,5,1998,1999,202,252,901,1153,1153,878,2031,0,2,1,3,8,1,1998,2,541,192,84
131400,20,10000,5,6,1961,1983,0,594,270,864,1144,0,1144,1,1,0,3,6,1,1961,1,264,165,0
108000,20,8978,5,5,1968,1968,0,0,948,948,948,0,948,0,1,0,3,6,0,1968,1,300,147,0
163000,75,10800,7,7,1914,1970,0,390,490,880,880,888,1768,0,1,1,2,6,2,1914,2,320,0,341
93500,90,8544,3,4,1950,1950,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1949,2,400,0,0
239900,60,10463,8,5,2005,2005,0,0,893,893,901,900,1801,0,2,1,3,8,1,2005,3,800,0,116
179000,90,10800,5,5,1987,1988,0,1200,0,1200,1200,0,1200,3,3,0,3,5,0,1980,0,0,120,0
190000,60,9313,7,5,2004,2004,0,0,864,864,864,864,1728,0,2,1,3,7,0,2004,2,572,187,56
132000,70,9600,5,7,1910,2002,0,0,264,264,768,664,1432,0,2,0,2,7,0,1910,2,360,270,0
142000,20,6768,6,8,1961,1996,0,832,80,912,912,0,912,1,1,0,3,5,0,1962,1,288,168,0
179000,20,8450,7,5,2000,2001,108,0,1349,1349,1349,0,1349,0,2,0,3,6,0,2000,2,539,120,55
175000,80,12886,5,6,1963,1999,0,444,76,520,1464,0,1464,0,2,0,3,6,1,1997,2,480,302,0
180000,120,5395,8,5,1993,1993,0,733,604,1337,1337,0,1337,1,2,0,2,5,1,1993,2,462,96,0
299800,60,8963,8,9,1976,1996,289,575,487,1142,1175,1540,2715,0,3,1,4,11,2,1994,2,831,0,204
236000,60,8795,7,5,2000,2000,0,300,652,952,980,1276,2256,0,2,1,4,8,1,2000,2,554,224,54
265979,70,11700,7,7,1880,2003,0,0,1240,1240,1320,1320,2640,0,1,1,4,8,1,1950,4,864,181,0
260400,20,10593,7,5,1996,1996,338,919,801,1720,1720,0,1720,1,2,0,3,7,1,1996,2,527,240,56
98000,50,8405,4,3,1945,1950,0,0,0,0,1088,441,1529,0,2,0,4,9,0,1945,1,240,92,0
96500,50,8800,4,7,1910,2004,0,0,576,576,792,348,1140,0,1,0,3,7,0,1980,0,0,0,160
162000,60,7750,7,5,2003,2003,0,0,660,660,660,660,1320,0,2,1,3,6,0,2003,2,400,0,48
217000,20,9236,6,5,1997,1997,0,1200,279,1479,1494,0,1494,1,2,0,3,6,0,1997,2,576,168,27
275500,60,10240,8,5,2005,2005,178,0,1030,1030,1038,1060,2098,0,2,1,3,8,1,2005,3,878,192,52
156000,20,7930,6,8,1969,2005,0,439,115,1026,1026,0,1026,1,1,0,3,5,0,1969,2,440,171,48
172500,160,3230,6,5,1999,1999,894,381,348,729,742,729,1471,0,2,1,3,6,0,1999,2,440,0,24
212000,60,10769,8,5,2007,2007,0,20,846,866,866,902,1768,0,2,1,3,7,0,2007,2,578,144,105
158900,60,11616,6,5,1978,1978,328,438,234,672,672,714,1386,0,2,1,3,6,1,1978,2,440,335,0
179400,160,2280,7,5,1999,1999,360,549,195,744,757,744,1501,0,2,1,3,6,0,1999,2,440,0,0
290000,60,12257,8,5,1995,1995,513,56,1198,1318,1328,1203,2531,0,2,1,4,9,1,1995,3,752,222,98
127500,20,9100,6,6,1959,1959,0,612,252,864,864,0,864,0,1,0,2,5,0,2008,1,300,0,0
100000,30,6911,5,5,1924,1950,0,405,740,1145,1301,0,1301,0,1,0,2,5,0,1965,2,440,0,0
215200,60,8640,7,5,2009,2009,0,24,732,756,764,783,1547,0,2,1,3,7,0,2009,2,614,169,45
337000,60,9430,8,5,1999,1999,673,1163,89,1252,1268,1097,2365,1,2,1,3,8,1,1999,3,856,0,128
270000,120,9549,8,5,1995,1996,0,437,0,1494,1494,0,1494,1,1,1,2,6,1,1995,2,481,0,30
264132,20,14587,9,5,2008,2008,284,0,1498,1498,1506,0,1506,0,2,0,2,6,1,2008,2,592,0,174
196500,60,10421,7,5,1988,1988,42,394,586,980,980,734,1714,0,2,1,3,7,1,1988,2,496,228,66
160000,50,12508,6,7,1940,1985,0,660,323,983,983,767,1750,1,2,0,4,7,0,1989,1,423,245,0
216837,20,9100,7,5,2004,2005,0,24,1836,1860,1836,0,1836,0,2,0,3,8,1,2004,2,484,120,33
538000,60,53504,8,5,2003,2003,603,1416,234,1650,1690,1589,3279,1,3,1,4,12,1,2003,3,841,503,36
134900,85,7252,5,5,1982,1982,0,685,173,858,858,0,858,1,1,0,2,5,0,1983,2,576,120,0
102000,20,8877,4,5,1951,1951,0,836,0,836,1220,0,1220,0,1,0,2,6,0,1951,2,396,0,0
107000,80,7819,6,5,1976,1976,0,422,480,1029,1117,0,1117,1,1,0,3,6,1,1976,2,672,144,0
114500,20,10150,5,5,1958,1958,1,456,456,912,912,0,912,0,1,0,2,5,0,1958,1,275,0,0
395000,20,14226,8,5,2006,2006,375,0,1935,1935,1973,0,1973,0,2,0,3,9,1,2006,3,895,315,45
162000,120,4500,6,5,1998,1998,320,866,338,1204,1204,0,1204,1,2,0,2,5,0,1998,2,412,0,247
221500,20,11210,7,5,2005,2006,240,20,1594,1614,1614,0,1614,0,2,0,3,7,0,2005,3,865,144,59
142500,20,13350,5,5,1974,1974,0,762,102,864,894,0,894,1,1,0,3,5,1,1974,2,440,241,0
144000,90,8400,5,5,1977,1977,320,0,0,0,2020,0,2020,0,2,0,4,10,2,1977,2,630,0,0
135000,90,10530,6,5,1977,1977,90,975,0,975,1004,0,1004,1,1,0,2,4,0,1977,2,504,0,0
176000,20,7875,7,5,1995,1996,38,0,1237,1237,1253,0,1253,0,2,0,3,6,1,1995,2,402,220,21
175900,60,7153,6,5,1992,1992,0,387,374,761,810,793,1603,0,2,1,3,7,0,1992,2,484,0,124
187100,20,16285,7,5,2001,2002,0,0,1413,1413,1430,0,1430,0,2,0,3,6,0,2001,2,605,0,33
165500,85,9101,5,6,1978,1978,104,1097,0,1097,1110,0,1110,1,1,0,1,4,1,1978,2,602,303,30
128000,75,6300,6,6,1914,2001,0,0,742,742,742,742,1484,0,2,0,3,9,1,1980,0,0,0,291
161500,20,9790,6,5,1967,1967,0,251,491,1372,1342,0,1342,0,2,0,3,7,1,1967,2,457,0,0
139000,50,10800,5,6,1915,1950,0,686,0,686,966,686,1652,1,2,0,4,7,0,1961,1,416,0,0
233000,60,10142,7,5,2004,2004,0,656,300,956,956,1128,2084,1,2,1,4,8,0,2004,2,618,0,45
107900,20,6000,4,7,1954,2000,0,0,901,901,901,0,901,0,1,0,2,4,0,1954,1,281,0,0
187500,60,12205,6,8,1966,2007,157,568,264,832,976,1111,2087,0,2,1,5,9,0,1966,2,444,133,168
160200,120,3182,7,5,2005,2006,11,16,1129,1145,1145,0,1145,0,2,0,2,5,1,2005,2,397,100,16
146800,80,11333,6,5,1976,1976,0,539,490,1029,1062,0,1062,1,1,0,3,5,2,1976,2,539,120,0
269790,60,9920,7,5,1996,1997,0,862,255,1117,1127,886,2013,1,2,1,3,8,1,1997,2,455,180,130
225000,20,9158,8,5,2007,2007,140,0,1496,1496,1496,0,1496,0,2,0,3,7,0,2007,2,474,168,130
194500,60,10832,7,5,1994,1996,0,0,712,712,1086,809,1895,0,2,1,3,7,1,1994,2,409,143,46
171000,60,8400,6,6,1980,1981,130,0,650,650,888,676,1564,0,2,1,3,7,1,1980,2,476,0,50
143500,20,8197,6,5,1977,1977,148,0,660,660,1285,0,1285,0,1,1,3,7,1,1977,2,528,138,0
110000,20,7677,5,5,1953,1953,0,570,203,773,773,0,773,0,1,0,2,4,0,1953,1,240,0,0
485000,60,13518,9,5,2008,2009,860,0,1926,1926,1966,1174,3140,0,3,1,4,11,2,2009,3,820,144,78
175000,50,7200,5,7,1937,1950,252,569,162,731,981,787,1768,1,1,1,3,7,2,1939,1,240,0,0
200000,60,12798,6,5,1997,1997,0,462,154,616,616,1072,1688,1,2,1,4,8,0,1997,2,603,403,114
109900,30,4800,4,7,1916,1990,0,197,999,1196,1196,0,1196,1,1,0,2,5,0,1957,2,440,0,0
189000,60,8199,7,5,2005,2005,0,648,80,728,728,728,1456,1,2,1,3,7,1,2005,2,410,36,18
582933,60,13891,9,5,2008,2009,424,0,1734,1734,1734,1088,2822,0,3,1,4,12,1,2009,3,1020,52,170
118000,20,9000,5,5,1954,1954,0,812,124,936,1128,0,1128,0,1,0,2,5,0,1954,1,286,0,0
227680,20,12274,7,5,2008,2008,256,0,1417,1417,1428,0,1428,0,2,0,3,6,0,2008,2,554,0,60
135500,80,9750,5,5,1967,1967,0,400,100,980,980,0,980,0,2,0,3,6,0,1967,1,384,68,0
223500,70,21384,5,6,1923,2004,0,1309,15,1324,1072,504,1576,2,1,1,3,6,1,1923,2,528,0,312
159950,80,13400,5,5,1966,1966,1047,516,380,1024,1086,0,1086,1,1,0,3,6,1,1966,2,484,0,0
106000,75,8100,5,5,1898,1965,0,0,849,849,1075,1063,2138,0,2,0,2,11,0,1910,2,360,40,156
181000,20,10140,6,6,1974,1999,99,663,0,1040,1309,0,1309,1,1,1,3,5,1,1974,2,484,265,0
144500,120,4438,6,5,2004,2004,169,662,186,848,848,0,848,1,1,0,1,4,1,2004,2,420,140,0
55993,20,8712,5,5,1952,1952,0,0,540,540,1044,0,1044,0,1,0,2,4,0,1952,2,504,0,0
157900,20,9750,6,6,1958,1958,243,608,834,1442,1442,0,1442,0,1,1,4,7,0,1958,1,301,0,0
116000,50,8248,5,7,1918,1950,0,0,686,686,686,564,1250,0,1,1,3,7,0,1955,1,280,207,0
224900,20,12137,7,5,1998,1998,442,0,1649,1649,1661,0,1661,0,2,0,3,6,0,1998,2,598,0,34
137000,20,11425,5,6,1954,1954,0,486,522,1008,1008,0,1008,0,1,0,2,4,1,1954,1,275,0,0
271000,20,13265,8,5,2002,2002,148,1218,350,1568,1689,0,1689,1,2,0,3,7,2,2002,3,857,150,59
155000,80,8816,6,7,1971,1971,80,504,506,1010,1052,0,1052,1,1,0,3,6,0,1971,2,440,0,0
224000,120,6371,7,5,2009,2010,128,733,625,1358,1358,0,1358,1,2,0,2,6,1,2010,2,484,192,35
183000,60,7226,7,5,2003,2003,0,0,798,798,798,842,1640,0,2,1,3,6,0,2003,2,595,0,45
93000,20,6000,4,4,1953,1953,0,0,936,936,936,0,936,0,1,0,2,4,0,1974,2,576,0,32
225000,60,12394,7,5,2003,2003,0,0,847,847,847,886,1733,0,2,1,3,7,1,2003,2,433,100,48
139500,50,9900,6,7,1940,1950,0,0,778,778,944,545,1489,0,2,0,3,7,1,1940,1,240,335,0
232600,20,11216,8,5,2006,2006,0,0,1489,1489,1489,0,1489,0,2,0,3,7,1,2006,2,776,0,140
385000,20,14803,10,5,2007,2008,816,1636,442,2078,2084,0,2084,1,2,0,2,7,1,2007,3,1220,188,45
109500,45,6130,5,6,1924,1950,0,784,0,784,784,0,784,1,1,0,2,5,0,1980,0,0,0,0
189000,20,8529,7,5,2001,2001,0,20,1434,1454,1434,0,1434,0,2,0,3,6,1,2001,2,527,290,39
185000,60,28698,5,5,1967,1967,0,249,0,1013,1160,966,2126,0,2,1,3,7,0,1967,2,538,486,0
147400,160,2544,7,5,2005,2005,0,0,600,600,520,623,1223,0,2,1,2,4,0,2005,2,480,0,166
166000,20,11900,6,5,1957,1957,387,1040,352,1392,1392,0,1392,1,1,1,3,6,2,1957,2,458,0,0
151000,160,3180,7,5,2005,2005,0,0,600,600,520,600,1200,0,2,1,2,4,0,2005,2,480,0,166
237000,60,9548,7,6,2003,2003,223,483,458,941,941,888,1829,1,2,1,3,7,1,2003,2,613,192,39
167000,20,10004,6,6,1964,1964,180,196,975,1516,1516,0,1516,0,1,1,3,6,0,1964,2,472,0,0
139950,20,7875,5,6,1961,1961,136,572,572,1144,1144,0,1144,1,1,0,3,6,0,1961,2,456,0,0
128000,20,9600,4,7,1950,1995,0,442,625,1067,1067,0,1067,0,2,0,2,4,0,1996,2,436,290,0
153500,30,8100,5,6,1948,1973,0,338,1221,1559,1559,0,1559,1,1,0,2,5,0,1948,2,812,0,116
100000,160,1680,6,5,1973,1973,158,330,153,483,483,504,987,1,1,1,2,5,0,1973,1,264,0,0
144000,20,9525,5,6,1995,2006,0,0,1099,1099,1099,0,1099,0,1,1,3,6,0,1999,1,352,278,0
130500,50,11767,5,6,1946,1995,0,352,416,768,768,432,1200,0,1,0,3,6,0,1946,1,240,0,0
140000,70,12155,6,8,1925,1950,0,156,516,672,810,672,1482,0,2,0,4,7,0,1934,1,400,0,0
157500,70,10440,5,8,1904,2002,0,0,650,650,958,581,1539,0,2,0,3,8,1,1983,2,686,70,78
174900,80,9020,6,7,1966,1966,183,312,276,1127,1165,0,1165,1,1,1,3,6,0,1966,2,490,0,129
141000,90,8000,5,4,1961,1961,0,0,1800,1800,1800,0,1800,0,2,0,6,10,0,1980,0,0,0,0
153900,50,12665,5,8,1915,1950,0,0,876,876,876,540,1416,0,1,1,4,7,1,1949,3,720,418,0
171000,85,16647,5,5,1975,1981,0,1390,0,1390,1701,0,1701,1,2,0,3,6,2,1975,2,611,0,0
213000,60,9317,7,5,1993,1993,137,513,227,740,1006,769,1775,1,2,1,3,7,1,1993,2,425,234,72
133500,20,15523,5,6,1972,1972,0,460,404,864,864,0,864,1,1,0,3,5,1,1972,1,338,0,0
240000,50,45600,6,8,1908,1997,0,0,907,907,1307,1051,2358,0,3,0,5,10,1,1908,2,360,486,40
187000,80,9600,6,7,1976,1994,360,0,528,528,1094,761,1855,0,2,1,3,7,1,1976,2,512,113,100
131500,120,4435,6,5,2003,2003,170,659,189,848,848,0,848,1,1,0,1,3,0,2003,2,420,140,0
215000,120,3196,8,5,2003,2003,40,0,1273,1273,1456,0,1456,0,2,0,2,7,1,2003,2,400,143,20
164000,75,7128,7,5,1941,1950,0,364,554,918,918,728,1646,0,2,0,4,7,2,1941,1,240,0,0
158000,80,12095,6,6,1964,1964,115,564,563,1127,1445,0,1445,0,1,1,3,7,1,1964,2,645,180,0
170000,20,17920,5,4,1955,1974,0,306,372,1763,1779,0,1779,1,1,1,3,6,1,1955,2,454,0,418
127000,20,6897,5,8,1962,2010,0,659,381,1040,1040,0,1040,1,1,1,3,6,0,1962,1,260,0,104
147000,80,10970,6,6,1978,1978,0,505,0,940,1026,0,1026,1,1,0,3,5,0,1981,2,576,0,0
174000,60,8125,6,5,1994,1995,0,0,702,702,702,779,1481,0,2,1,3,6,1,1994,2,343,0,36
152000,20,10400,7,5,1976,1976,189,0,1090,1090,1370,0,1370,0,2,0,3,6,1,1976,2,479,0,0
250000,60,11029,6,7,1968,1984,220,619,435,1054,1512,1142,2654,1,2,1,4,9,1,1968,2,619,0,65
189950,50,7642,7,8,1918,1998,0,0,912,912,912,514,1426,0,1,1,3,7,1,1925,1,216,0,240
131500,190,11625,5,4,1965,1965,0,841,198,1039,1039,0,1039,1,1,1,3,6,0,1965,2,504,0,0
152000,20,9672,6,5,1984,1985,0,338,702,1040,1097,0,1097,0,2,0,3,6,0,1986,2,480,0,0
132500,20,7931,5,5,1959,1959,0,1148,0,1148,1148,0,1148,1,1,0,3,6,0,1959,1,672,0,0
250580,20,8640,7,5,2007,2008,0,0,1372,1372,1372,0,1372,0,2,0,3,6,0,2008,2,529,0,140
148500,20,8750,5,6,1970,1970,76,828,174,1002,1002,0,1002,1,1,0,3,5,0,1973,2,902,0,0
248900,20,10656,8,5,2006,2007,274,0,1638,1638,1646,0,1646,0,2,0,3,6,1,2007,3,870,192,80
129000,20,6970,4,5,1961,1961,0,932,108,1040,1120,0,1120,1,1,1,3,5,0,1961,2,544,168,0
169000,60,14762,5,6,1948,1950,0,0,0,0,1547,720,2320,0,2,0,2,7,1,1979,2,672,120,144
236000,60,9938,7,5,1993,1994,246,750,300,1050,1062,887,1949,1,2,1,3,8,1,1993,2,574,156,90
109500,20,6600,5,5,1962,1962,0,0,894,894,894,0,894,0,1,0,2,5,0,1962,1,308,0,0
200500,60,8750,6,5,1998,1998,116,505,299,804,804,878,1682,0,2,1,3,7,0,1998,2,523,0,77
116000,20,8892,5,7,1953,1996,0,0,105,105,910,0,910,0,1,0,3,5,0,1953,2,414,196,0
133000,40,12144,5,7,1949,1950,0,375,457,832,1036,0,1268,0,1,0,3,6,1,1949,1,288,0,28
66500,50,5720,5,6,1941,1950,0,0,676,676,676,455,1131,0,1,1,3,5,0,1941,1,200,26,0
303477,60,9000,8,5,2007,2007,0,64,1120,1184,1184,1426,2610,0,2,1,4,11,1,2007,2,550,208,364
132250,20,25286,4,5,1963,1963,0,633,431,1064,1040,0,1040,1,1,0,3,5,0,1963,2,648,0,0
350000,60,8834,9,5,2004,2005,216,1170,292,1462,1462,762,2224,1,2,1,4,10,1,2004,3,738,184,0
148000,85,11782,5,7,1961,1995,0,899,210,1109,1155,0,1155,1,1,0,3,6,0,1987,2,576,192,0
136500,20,7000,5,8,1978,2005,90,646,218,864,864,0,864,1,1,0,3,6,0,1978,1,336,0,0
157000,20,7024,5,5,2005,2006,0,980,110,1090,1090,0,1090,1,1,1,2,5,0,2005,2,450,0,49
187500,50,13758,7,5,1990,1991,117,902,254,1156,1187,530,1717,0,2,1,3,7,1,1990,2,400,168,36
178000,60,9636,6,5,1992,1993,0,0,808,808,808,785,1593,0,2,1,3,7,1,1993,2,389,342,40
118500,75,6204,4,5,1912,1950,0,0,795,795,954,795,2230,1,1,0,5,10,0,1997,1,440,0,188
100000,20,7150,5,5,1967,1967,60,432,460,892,892,0,892,0,1,0,3,5,0,1967,1,288,0,0
328900,120,5119,9,5,1999,2000,60,1238,460,1698,1709,0,1709,1,2,0,2,5,1,1999,2,506,97,65
145000,90,8393,5,5,1959,2005,122,528,1098,1626,1712,0,1712,0,2,0,4,8,0,2005,2,588,272,54
135500,50,16466,5,7,1955,1955,0,0,816,816,872,521,1393,0,1,1,3,8,0,1955,1,300,121,0
268000,20,15865,8,6,1970,1970,0,351,1043,2217,2217,0,2217,1,2,0,4,8,1,1970,2,621,81,207
149500,20,12160,6,4,1953,1953,90,1024,481,1505,1505,0,1505,1,1,0,2,6,1,1953,2,505,0,0
122900,50,8064,5,7,1949,2006,0,0,672,672,672,252,924,0,1,0,3,6,1,2003,2,576,0,0
172500,60,11184,6,5,1978,1978,92,226,192,918,918,765,1683,0,2,1,3,7,1,1978,2,440,243,0
154500,20,8414,6,8,1963,2003,0,663,396,1059,1068,0,1068,0,1,0,3,6,0,1963,1,264,192,0
165000,20,13284,5,5,1954,1954,0,1064,319,1383,1383,0,1383,1,1,0,3,6,1,1954,1,354,511,116
118858,90,7018,5,5,1979,1979,0,0,0,0,1535,0,1535,0,2,0,4,8,0,1979,2,400,0,0
140000,60,7056,6,5,1963,1963,415,400,380,780,983,813,1796,1,1,1,4,8,1,1963,2,483,0,50
106500,30,8765,4,6,1936,1950,0,285,666,951,951,0,951,0,1,0,2,6,0,1936,1,327,0,28
142953,90,7018,5,5,1979,1979,0,0,0,0,1120,1120,2240,0,2,0,6,12,0,1979,2,528,154,0
611657,20,12919,9,5,2009,2010,760,2188,142,2330,2364,0,2364,1,2,1,2,11,2,2009,3,820,0,67
135000,20,6993,5,7,1961,1994,0,465,447,912,1236,0,1236,0,1,0,3,6,1,1961,1,288,0,0
110000,20,7340,4,6,1971,1971,0,322,536,858,858,0,858,0,1,0,2,4,0,1979,1,684,0,0
153000,20,8712,5,7,1957,2000,0,860,132,992,1306,0,1306,1,1,0,2,5,0,1968,1,756,0,0
180000,60,7875,7,5,2003,2003,0,0,783,783,807,702,1509,0,2,1,3,8,1,2003,2,393,0,75
240000,20,14859,7,5,2006,2006,27,0,1670,1670,1670,0,1670,0,2,0,3,7,1,2006,3,690,144,60
125500,20,6173,5,6,1967,1967,75,599,277,876,902,0,902,0,1,0,3,6,0,1967,1,288,0,0
128000,20,9920,5,5,1954,1954,110,354,412,1056,1063,0,1063,1,1,0,3,6,0,1954,1,280,0,0
255000,20,13501,8,5,2006,2006,208,63,1560,1623,1636,0,1636,1,2,0,3,8,1,2006,3,865,0,60
250000,50,11500,7,7,1936,1987,0,223,794,1017,1020,1037,2057,0,1,1,3,6,1,1936,1,180,0,0
131000,20,8885,5,5,1983,1983,0,301,239,864,902,0,902,1,1,0,2,5,0,1983,2,484,164,0
174000,60,12589,6,5,2005,2005,0,0,742,742,742,742,1484,0,2,1,3,8,1,2005,2,390,36,24
154300,90,11600,5,5,1960,1960,361,443,662,1105,1105,1169,2274,0,2,0,5,12,0,1960,2,480,0,0
143500,20,9286,5,7,1977,1989,0,196,1072,1268,1268,0,1268,0,1,1,3,5,0,1978,1,252,173,0
88000,30,6120,5,7,1925,1950,0,489,279,768,1015,0,1015,0,1,0,3,6,0,1925,1,450,0,0
145000,90,6270,5,6,1949,1950,0,284,717,1001,1001,1001,2002,0,2,0,4,8,0,1949,3,871,0,0
173733,160,3000,6,5,2009,2009,76,294,318,612,612,612,1224,0,2,1,2,4,0,2009,2,528,0,234
75000,160,2001,4,5,1970,1970,80,0,546,546,546,546,1092,0,1,1,3,6,0,1970,1,286,0,0
35311,20,9000,2,3,1949,1950,0,50,430,480,480,0,480,1,0,0,1,4,0,1958,1,308,0,0
135000,20,17140,4,6,1956,1956,0,1059,75,1134,1229,0,1229,0,1,0,3,6,0,1956,1,284,0,0
238000,60,13125,7,5,1991,1991,0,48,422,1104,912,1215,2127,1,2,1,4,8,1,1991,3,833,72,192
176500,20,11029,6,8,1958,2002,0,528,245,1184,1414,0,1414,1,1,0,3,6,1,1990,2,601,0,51
201000,60,8462,6,5,1994,1994,105,814,114,928,936,785,1721,0,2,1,3,7,0,1994,2,471,300,87
145900,90,8777,5,7,1900,2003,0,1084,188,1272,1272,928,2200,2,2,2,4,9,0,1980,0,0,0,70
169990,20,10237,6,5,2005,2006,0,28,1288,1316,1316,0,1316,0,2,0,3,6,1,2005,2,397,100,0
193000,120,8012,6,5,1993,1994,0,165,598,1604,1617,0,1617,1,2,0,2,5,1,1993,2,533,0,69
207500,20,10240,6,6,1980,1980,157,625,0,1686,1686,0,1686,1,2,0,3,7,1,1980,2,612,384,131
175000,20,15611,5,6,1977,1977,0,767,266,1126,1126,0,1126,0,2,0,3,6,0,1977,2,540,180,0
285000,60,11999,8,5,2003,2004,340,0,1181,1181,1234,1140,2374,0,2,1,4,10,1,2003,3,656,104,100
176000,60,9900,7,5,1968,1968,342,552,280,832,1098,880,1978,0,2,1,4,9,1,1968,2,486,0,43
236500,20,11838,8,5,2001,2001,0,0,1753,1753,1788,0,1788,0,2,0,3,7,1,2001,2,522,202,151
222000,60,13006,7,5,1997,1997,285,0,964,964,993,1243,2236,0,2,1,4,8,1,1997,2,642,0,0
201000,20,8925,8,5,2007,2007,0,16,1450,1466,1466,0,1466,0,2,0,3,7,0,2007,3,610,100,18
117500,20,9100,5,6,1965,1965,0,338,121,925,925,0,925,0,1,0,2,5,0,1965,1,429,0,0
320000,20,11670,9,5,2006,2006,302,0,1905,1905,1905,0,1905,0,2,0,3,8,1,2006,3,788,0,191
190000,20,8487,7,5,2004,2004,210,20,1480,1500,1500,0,1500,0,2,0,3,6,0,2004,2,570,192,36
242000,20,27650,7,7,1960,2007,0,425,160,585,2069,0,2069,1,2,0,4,9,1,1960,2,505,0,0
79900,30,5825,4,5,1926,1953,108,0,600,600,747,0,747,0,1,0,1,5,0,1953,2,528,0,0
184900,20,10083,7,5,2003,2003,0,833,343,1176,1200,0,1200,1,2,0,2,5,0,2003,2,555,0,41
253000,60,9675,7,5,2005,2005,0,341,772,1113,1113,858,1971,0,2,1,3,8,1,2005,2,689,0,48
239799,60,8760,7,5,2006,2006,0,464,927,1391,1391,571,1962,0,2,1,3,7,0,2006,3,868,0,90
244400,70,24090,7,7,1940,1950,0,0,1032,1032,1207,1196,2403,0,2,0,4,10,2,1940,1,349,56,0
150900,90,12640,6,5,1976,1976,0,936,396,1728,1728,0,1728,0,2,0,4,8,0,1976,2,574,40,0
214000,60,8755,7,5,1999,1999,298,772,220,992,1022,1038,2060,1,2,1,3,8,1,1999,2,390,0,0
150000,90,7711,4,3,1977,1977,0,1440,0,1440,1440,0,1440,2,2,0,4,8,0,1980,0,0,321,0
143000,90,25000,5,4,1967,1967,0,0,1632,1632,1632,0,1632,0,2,0,4,8,0,1967,2,576,0,0
137500,20,14375,6,6,1958,1958,541,111,354,819,1344,0,1344,0,1,0,3,7,1,1958,2,525,0,118
124900,50,8820,5,6,1890,1996,0,1088,0,1088,1188,561,1869,0,1,0,2,7,0,1963,2,456,48,0
143000,80,8163,5,6,1959,1959,128,748,102,1144,1144,0,1144,1,1,0,3,6,1,1959,1,796,86,0
270000,20,14536,8,5,2002,2003,236,1300,316,1616,1629,0,1629,1,2,0,3,9,1,2002,3,808,0,252
192500,60,14006,7,5,2002,2002,144,0,936,936,936,840,1776,0,2,1,3,7,1,2002,2,474,144,96
197500,20,9360,6,7,1972,2006,0,982,179,1161,1381,0,1381,1,1,1,3,5,1,1972,2,676,0,0
129000,20,7200,5,8,1950,2002,0,398,317,864,864,0,864,1,1,0,3,5,0,1980,2,720,194,0
119900,20,7800,5,5,1965,1965,0,641,187,828,965,0,965,1,1,0,3,6,0,1979,1,300,421,0
133900,85,7200,5,8,1972,2003,0,660,108,768,768,0,768,0,1,0,2,5,0,1974,1,396,192,0
172000,60,11075,5,4,1969,1969,232,562,29,784,1168,800,1968,0,2,1,4,7,1,1969,2,530,305,189
127500,90,9400,6,5,1975,1975,250,945,0,945,980,0,980,0,2,0,4,4,0,1980,0,0,0,0
145000,90,7136,6,6,1946,1950,423,484,495,979,979,979,1958,0,2,0,4,8,0,1946,2,492,0,0
124000,160,1300,6,6,1980,1980,0,285,276,561,561,668,1229,0,1,1,2,5,1,1980,2,462,150,0
132000,20,7420,5,5,1962,1962,0,417,640,1057,1057,0,1057,0,1,0,3,6,0,1977,2,576,0,0
